Age
0.0,479.0,200.0,279.0,0.5375982042648709,0.4175365344467641,0.5847953216374269,0.5081967213114754,0.07659860032595145,0.010753929445854038
1.0,412.0,142.0,270.0,0.4624017957351291,0.3446601941747573,1.0,1.0,0.0,0.012968694311494654
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f322
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,872.0,338.0,534.0,0.978675645342312,0.3876146788990826,0.9883040935672515,0.9726775956284153,0.015626497938836192,0.00024905138894345353
1.0,19.0,4.0,15.0,0.02132435465768799,0.21052631578947367,1.0,1.0,0.0,0.013258585571111998
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f323
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,819.0,302.0,517.0,0.9191919191919192,0.36874236874236876,0.8830409356725146,0.941712204007286,0.05867126833477132,0.003774214307757644
1.0,72.0,40.0,32.0,0.08080808080808081,0.5555555555555556,1.0,1.0,0.0,0.04086050508348334
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f324
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,792.0,300.0,492.0,0.8888888888888888,0.3787878787878788,0.8771929824561403,0.8961748633879781,0.018981880931837836,0.0004063743076462431
1.0,99.0,42.0,57.0,0.1111111111111111,0.42424242424242425,1.0,1.0,0.0,0.0031871727417656223
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f325
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,834.0,313.0,521.0,0.936026936026936,0.3752997601918465,0.9152046783625731,0.9489981785063752,0.03379350014380211,0.0012253234814607016
1.0,57.0,29.0,28.0,0.06397306397306397,0.5087719298245614,1.0,1.0,0.0,0.017179906629375314
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f326
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,218.0,130.0,88.0,0.244668911335578,0.5963302752293578,0.38011695906432746,0.16029143897996356,0.2198255200843639,0.1898161140439961
1.0,673.0,212.0,461.0,0.755331088664422,0.3150074294205052,1.0,1.0,0.0,0.06672233520003745
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f327
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,857.0,324.0,533.0,0.9618406285072951,0.3780630105017503,0.9473684210526315,0.970856102003643,0.023487680951011503,0.0005752180962529492
1.0,34.0,18.0,16.0,0.038159371492704826,0.5294117647058824,1.0,1.0,0.0,0.013882880963024704
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f328
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,842.0,334.0,508.0,0.9450056116722784,0.39667458432304037,0.9766081871345029,0.9253187613843351,0.051289425750167816,0.00276692346535827
1.0,49.0,8.0,41.0,0.05499438832772166,0.16326530612244897,1.0,1.0,0.0,0.059538961653627404
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f329
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,881.0,337.0,544.0,0.9887766554433222,0.38251986379114644,0.9853801169590644,0.9908925318761385,0.005512414917074104,3.0751624317676255e-05
1.0,10.0,5.0,5.0,0.01122334455667789,0.5,1.0,1.0,0.0,0.0026089582020609905
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f330
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,869.0,321.0,548.0,0.9753086419753086,0.3693901035673188,0.9385964912280702,0.9981785063752276,0.05958201514715744,0.00366706207450125
1.0,22.0,21.0,1.0,0.024691358024691357,0.9545454545454546,1.0,1.0,0.0,0.209598217175618
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f331
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,863.0,321.0,542.0,0.9685746352413019,0.3719582850521437,0.9385964912280702,0.9872495446265938,0.04865305339852355,0.002458787818552642
1.0,28.0,21.0,7.0,0.031425364758698095,0.75,1.0,1.0,0.0,0.07647773430216472
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f332
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,863.0,324.0,539.0,0.9685746352413019,0.37543453070683663,0.9473684210526315,0.9817850637522769,0.034416642699645394,0.0012281355469693771
1.0,28.0,18.0,10.0,0.031425364758698095,0.6428571428571429,1.0,1.0,0.0,0.03651861744763751
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f333
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,844.0,303.0,541.0,0.9472502805836139,0.3590047393364929,0.8859649122807017,0.9854280510018215,0.09946313872111978,0.010582755509881029
1.0,47.0,39.0,8.0,0.052749719416386086,0.8297872340425532,1.0,1.0,0.0,0.204636238302211
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f334
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,860.0,313.0,547.0,0.9652076318742986,0.363953488372093,0.9152046783625731,0.9963570127504554,0.08115233438788227,0.006894532513051954
1.0,31.0,29.0,2.0,0.03479236812570146,0.9354838709677419,1.0,1.0,0.0,0.2554218074541155
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f335
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,878.0,340.0,538.0,0.9854096520763187,0.38724373576309795,0.9941520467836257,0.9799635701275046,0.014188476656121107,0.00020395597358944493
1.0,13.0,2.0,11.0,0.014590347923681257,0.15384615384615385,1.0,1.0,0.0,0.017472546965117627
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f336
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,182.0,130.0,52.0,0.20426487093153758,0.7142857142857143,0.38011695906432746,0.0947176684881603,0.2853992905761672,0.3965846999259761
1.0,709.0,212.0,497.0,0.7957351290684624,0.29901269393511987,1.0,1.0,0.0,0.1080852911372434
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f337
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,846.0,334.0,512.0,0.9494949494949495,0.3947990543735225,0.9766081871345029,0.9326047358834244,0.04400345125107852,0.0020287383016307377
1.0,45.0,8.0,37.0,0.050505050505050504,0.17777777777777778,1.0,1.0,0.0,0.04656395340154497
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f338
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,853.0,306.0,547.0,0.957351290684624,0.35873388042203985,0.8947368421052632,0.9963570127504554,0.10162017064519224,0.01093189107315075
1.0,38.0,36.0,2.0,0.04264870931537598,0.9473684210526315,1.0,1.0,0.0,0.3418156485556203
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f339
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,836.0,287.0,549.0,0.9382716049382716,0.34330143540669855,0.8391812865497076,1.0,0.16081871345029242,0.028196107227088076
1.0,55.0,55.0,0.0,0.06172839506172839,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f340
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,629.0,251.0,378.0,0.7059483726150393,0.3990461049284579,0.7339181286549707,0.6885245901639344,0.045393538491036334,0.0028982161929483378
1.0,262.0,91.0,171.0,0.2940516273849607,0.3473282442748092,1.0,1.0,0.0,0.007150224294186726
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f341
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,724.0,270.0,454.0,0.8125701459034792,0.3729281767955801,0.7894736842105263,0.8269581056466302,0.037484421436103865,0.0017388098961800972
1.0,167.0,72.0,95.0,0.18742985409652077,0.4311377245508982,1.0,1.0,0.0,0.0073498303478299306
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f342
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,873.0,329.0,544.0,0.9797979797979798,0.3768613974799542,0.9619883040935673,0.9908925318761385,0.02890422778257118,0.0008556747368957002
1.0,18.0,13.0,5.0,0.020202020202020204,0.7222222222222222,1.0,1.0,0.0,0.041298336071950915
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f343
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,819.0,300.0,519.0,0.9191919191919192,0.3663003663003663,0.8771929824561403,0.9453551912568307,0.06816220880069035,0.005100830561655061
1.0,72.0,42.0,30.0,0.08080808080808081,0.5833333333333334,1.0,1.0,0.0,0.05519502618152107
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f344
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,868.0,339.0,529.0,0.9741863075196409,0.39055299539170507,0.9912280701754386,0.9635701275045537,0.02765794267088484,0.0007827026288063013
1.0,23.0,3.0,20.0,0.025813692480359147,0.13043478260869565,1.0,1.0,0.0,0.03938027158533591
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f345
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,864.0,342.0,522.0,0.9696969696969697,0.3958333333333333,1.0,0.9508196721311475,0.049180327868852514,0.002480205916076657
1.0,27.0,0.0,27.0,0.030303030303030304,0.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f346
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,339.0,540.0,0.9865319865319865,0.3856655290102389,0.9912280701754386,0.9836065573770492,0.007621512798389407,5.882795948518144e-05
1.0,12.0,3.0,9.0,0.013468013468013467,0.25,1.0,1.0,0.0,0.004765919321789298
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f347
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,581.0,224.0,357.0,0.6520763187429854,0.3855421686746988,0.6549707602339181,0.6502732240437158,0.0046975361902023005,3.38127458147818e-05
1.0,310.0,118.0,192.0,0.3479236812570146,0.38064516129032255,1.0,1.0,0.0,6.352498443527774e-05
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f348
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,748.0,318.0,430.0,0.8395061728395061,0.42513368983957217,0.9298245614035088,0.7832422586520947,0.14658230275141404,0.025146762562255447
1.0,143.0,24.0,119.0,0.16049382716049382,0.16783216783216784,1.0,1.0,0.0,0.16531287645155507
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f349
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,873.0,333.0,540.0,0.9797979797979798,0.38144329896907214,0.9736842105263158,0.9836065573770492,0.009922346850733343,0.00010060213028984769
1.0,18.0,9.0,9.0,0.020202020202020204,0.5,1.0,1.0,0.0,0.004696124763709785
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f350
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,850.0,336.0,514.0,0.9539842873176206,0.3952941176470588,0.9824561403508771,0.936247723132969,0.04620841721790814,0.0022261181762336236
1.0,41.0,6.0,35.0,0.04601571268237935,0.14634146341463414,1.0,1.0,0.0,0.059622761760766654
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f351
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,516.0,272.0,244.0,0.5791245791245792,0.5271317829457365,0.7953216374269005,0.4444444444444444,0.3508771929824561,0.2041829984034108
1.0,375.0,70.0,305.0,0.4208754208754209,0.18666666666666668,1.0,1.0,0.0,0.3503609930214482
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f352
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,777.0,272.0,505.0,0.8720538720538721,0.35006435006435005,0.7953216374269005,0.9198542805100182,0.12453264308311762,0.018115596532799892
1.0,114.0,70.0,44.0,0.12794612794612795,0.6140350877192983,1.0,1.0,0.0,0.11676097335239691
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f353
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,341.0,538.0,0.9865319865319865,0.38794084186575656,0.9970760233918129,0.9799635701275046,0.017112453264308325,0.00029624431502305005
1.0,12.0,1.0,11.0,0.013468013468013467,0.08333333333333333,1.0,1.0,0.0,0.032934757065548166
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f354
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,805.0,274.0,531.0,0.9034792368125701,0.3403726708074534,0.8011695906432749,0.9672131147540983,0.16604352411082346,0.03127366852888747
1.0,86.0,68.0,18.0,0.09652076318742986,0.7906976744186046,1.0,1.0,0.0,0.2992807750734286
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f355
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,789.0,248.0,541.0,0.8855218855218855,0.31432192648922685,0.7251461988304093,0.9854280510018215,0.2602818521714122,0.07982918019910538
1.0,102.0,94.0,8.0,0.11447811447811448,0.9215686274509803,1.0,1.0,0.0,0.7644844852627465
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f356
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,871.0,323.0,548.0,0.9775533108866442,0.37083811710677383,0.9444444444444444,0.9981785063752276,0.05373406193078323,0.0029733882490232903
1.0,20.0,19.0,1.0,0.02244668911335578,0.95,1.0,1.0,0.0,0.18364833727977103
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f357
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,166.0,121.0,45.0,0.186307519640853,0.7289156626506024,0.3538011695906433,0.08196721311475409,0.2718339564758892,0.3975342621277994
1.0,725.0,221.0,504.0,0.813692480359147,0.30482758620689654,1.0,1.0,0.0,0.0954479323174691
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f358
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,872.0,335.0,537.0,0.978675645342312,0.3841743119266055,0.97953216374269,0.9781420765027322,0.0013900872399578157,1.9741209438543595e-06
1.0,19.0,7.0,12.0,0.02132435465768799,0.3684210526315789,1.0,1.0,0.0,9.134095926982494e-05
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f359
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,881.0,337.0,544.0,0.9887766554433222,0.38251986379114644,0.9853801169590644,0.9908925318761385,0.005512414917074104,3.0751624317676255e-05
1.0,10.0,5.0,5.0,0.01122334455667789,0.5,1.0,1.0,0.0,0.0026089582020609905
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f360
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,332.0,547.0,0.9865319865319865,0.37770193401592717,0.9707602339181286,0.9963570127504554,0.025596778832326805,0.0006661850693737415
1.0,12.0,10.0,2.0,0.013468013468013467,0.8333333333333334,1.0,1.0,0.0,0.05331106698372484
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f361
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,844.0,317.0,527.0,0.9472502805836139,0.3755924170616114,0.9269005847953217,0.9599271402550091,0.03302655545968747,0.0011562950522299247
1.0,47.0,25.0,22.0,0.052749719416386086,0.5319148936170213,1.0,1.0,0.0,0.019852958553074597
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f362
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,833.0,287.0,546.0,0.9349046015712682,0.3445378151260504,0.8391812865497076,0.994535519125683,0.15535423257597547,0.02638676967691593
1.0,58.0,55.0,3.0,0.06509539842873176,0.9482758620689655,1.0,1.0,0.0,0.5254093507754567
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f363
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,755.0,291.0,464.0,0.8473625140291807,0.38543046357615895,0.8508771929824561,0.8451730418943534,0.005704151088102738,3.836851249484034e-05
1.0,136.0,51.0,85.0,0.1526374859708193,0.375,1.0,1.0,0.0,0.00021412196332895982
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f364
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,859.0,320.0,539.0,0.9640852974186308,0.37252619324796277,0.935672514619883,0.9817850637522769,0.04611254913239393,0.002218330437297688
1.0,32.0,22.0,10.0,0.03591470258136925,0.6875,1.0,1.0,0.0,0.058182281293661674
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f365
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,830.0,305.0,525.0,0.9315375982042648,0.3674698795180723,0.8918128654970761,0.9562841530054644,0.06447128750838838,0.004500017312225586
1.0,61.0,37.0,24.0,0.06846240179573512,0.6065573770491803,1.0,1.0,0.0,0.058420772369361024
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f366
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,873.0,327.0,546.0,0.9797979797979798,0.3745704467353952,0.956140350877193,0.994535519125683,0.0383951682484901,0.001511660024014076
1.0,18.0,15.0,3.0,0.020202020202020204,0.8333333333333334,1.0,1.0,0.0,0.07996660047558726
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f367
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,817.0,329.0,488.0,0.9169472502805837,0.40269277845777235,0.9619883040935673,0.8888888888888888,0.07309941520467844,0.005777050391750759
1.0,74.0,13.0,61.0,0.08305274971941638,0.17567567567567569,1.0,1.0,0.0,0.07840912297257667
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f368
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,413.0,197.0,216.0,0.46352413019079686,0.47699757869249393,0.5760233918128655,0.39344262295081966,0.18258076886204588,0.06960216729615347
1.0,478.0,145.0,333.0,0.5364758698092031,0.303347280334728,1.0,1.0,0.0,0.06538601539723916
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f369
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,829.0,303.0,526.0,0.9304152637485971,0.36550060313630883,0.8859649122807017,0.9581056466302368,0.07214073434953505,0.005647227384048984
1.0,62.0,39.0,23.0,0.06958473625140292,0.6290322580645161,1.0,1.0,0.0,0.07223849475814255
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f370
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,861.0,322.0,539.0,0.9663299663299664,0.37398373983739835,0.9415204678362573,0.9817850637522769,0.04026459591601961,0.0016861331401992734
1.0,30.0,20.0,10.0,0.03367003367003367,0.6666666666666666,1.0,1.0,0.0,0.04696602930715038
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
